firstName,lastName,teacherId,department,schoolName,class,date,reviewId,clarityRating,difficultyRating,helpfulRating,wouldTakeAgain,textbookUse,comment,ratingTags,teacherNote,grade,attendanceMandatory,isForCredit,isForOnlineClass,thumbs,thumbsDownTotal,thumbsUpTotal
Heather,Anderson-Boll,VGVhY2hlci0xNDU2OTY4,Theater,Oberlin College,VOICE101,2013-05-28 13:13:09 +0000 UTC,UmF0aW5nLTIxODM1MzIx,5,5,5,,4,she is great,,,,,False,False,[],0,1
Heather,Anderson-Boll,VGVhY2hlci0xNDU2OTY4,Theater,Oberlin College,THEA100,2013-02-12 23:17:36 +0000 UTC,UmF0aW5nLTIxMzM4Njkx,5,3,5,,5,Heather is a goddess. She wants all of her students to succeed and she genuinely cares about every person in the class and their general well being in addition to their academic/theatrical success.,,,,,False,False,[],0,1
Heather,Anderson-Boll,VGVhY2hlci0xNDU2OTY4,Theater,Oberlin College,THEA100,2012-04-09 22:23:04 +0000 UTC,UmF0aW5nLTIwMDIwNTAw,5,3,5,,4,Great teacher!!! Aso very HOT!!!!!!,,,,,False,False,[],1,1
Heather,Anderson-Boll,VGVhY2hlci0xNDU2OTY4,Theater,Oberlin College,THEA100,2012-04-05 23:38:12 +0000 UTC,UmF0aW5nLTIwMDA2Mjk1,5,3,5,,1,Absolutely Brilliant.,,,,,False,False,[],0,1
Heather,Anderson-Boll,VGVhY2hlci0xNDU2OTY4,Theater,Oberlin College,THEA100,2010-11-01 14:05:50 +0000 UTC,UmF0aW5nLTE3NzE2MDc5,5,3,5,,3,"I worship the ground she walks on. Brilliant, clear, and extremely helpful. Amazingly talented and a pleasure to work with.",,,,,False,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2020-10-13 20:19:15 +0000 UTC,UmF0aW5nLTMzNjk4Mjgw,5,4,5,1.0,5,"Kind, hilarious, and ridiculously intelligent. I left all of his lectures feeling humbled &amp; inspired; the way he demonstrated math problems was nothing short of beautiful, almost like a performance. You&#39;ll never be bored. He grades more based on effort than whether you do the problems perfectly. TRY as hard as you can and you&#39;ll succeed!",,,A,,True,False,[],0,0
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH220,2020-05-28 15:07:43 +0000 UTC,UmF0aW5nLTMzMzgxNjky,5,3,5,1.0,5,"MATH220 is a difficult course but Prof Calcut makes it very manageable. His lectures are fantastic and very comprehensible, and he will do his very best to make sure all of his students have a grasp on the material. Make sure to utilize the OWLS tutor and his office hours - and just get to know him as a person, because he&#39;s a lot of fun to talk to!",Accessible outside class--Clear grading criteria--Amazing lectures,,A,mandatory,True,False,[],0,0
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH327,2019-06-06 13:26:37 +0000 UTC,UmF0aW5nLTMyMDAxMjUy,5,4,5,1.0,5,"Prof Calcut is great-- caring, hilarious, and does a good job encouraging questions. The class was somewhat difficult, but I think that was mainly because I had about 66% attendance. The lectures are easy to follow, and I&#39;d highly recommend going to as many as you possibly can (it would&#39;ve saved me a spot of trouble).",Hilarious--Amazing lectures--Caring,,A-,non mandatory,True,False,[],0,0
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2019-01-24 21:19:38 +0000 UTC,UmF0aW5nLTMxMzAxOTk3,5,5,5,1.0,5,"Jack is extremely knowledgeable, patient, reasonable, and helpful - not to mention absolutely hilarious. He is also a very fair grader. You get out of this class what you put in: as long as you are willing to work hard and ask questions at office hours, you are practically guaranteed success. Don&#39;t miss an opportunity to take a class with him!!!",ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,,A,mandatory,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH220,2018-11-12 20:58:59 +0000 UTC,UmF0aW5nLTMwNzA4ODU0,5,4,5,1.0,5,He is really great!!!!! Quite an interesting lesson! But this course would be difficult after midterm... And you should spend time on it! Especially office hour!,BEWARE OF POP QUIZZES--ACCESSIBLE OUTSIDE CLASS--Amazing lectures,,,non mandatory,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH220,2018-11-09 09:29:43 +0000 UTC,UmF0aW5nLTMwNjkyNDQx,5,3,5,1.0,5,"Jack is AMAZING. His lectures are extremely clear because he makes every effort to ensure students understand the topic. He has an infectious enthusiasm for mathematics. His homework load is relatively light, and his tests and quizzes are easy if you understand the material. Absolutely take a class with him!",Inspirational--Hilarious--Amazing lectures,,,mandatory,True,False,[],0,0
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH231,2018-09-04 17:54:20 +0000 UTC,UmF0aW5nLTMwNDgxNzYz,4,4,4,1.0,5,"He&#39;s an awesome lecturer and always stops for questions. He does write on the black board very quickly and erases just as fast but again, he is always helpful in clarifying things.",Respected--LECTURE HEAVY,,B+,mandatory,True,False,[],0,0
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH220,2018-02-05 14:27:30 +0000 UTC,UmF0aW5nLTI5NTM3NDI3,5,3,5,1.0,0,"Amazing professor! Very accessible outside class. During office hours, his office often will be crowded with students. His grading is very fair. Tests are not hard and the amount of problems is very reasonable. Quizs are all very easy(easier than the homework). Homework is not so much.",ACCESSIBLE OUTSIDE CLASS--Hilarious--Amazing lectures,,A,,True,False,[],0,3
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH231,2018-01-03 08:55:23 +0000 UTC,UmF0aW5nLTI5Mzc4NDUy,5,2,5,1.0,5,"Calcut is a passionate and humorous lecturer, but also a TRULY GREAT person. His lectures are organized (has great handwriting), and he makes his expectations clear: consistent hard work pays off. HW is a major component of your grade. He goes on tangents a lot, but you won&#39;t be tested on them. He will make you LOVE math. MUST TAKE A CLASS W/ HIM!!",Hilarious--Clear grading criteria--Would take again,,A,,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH131,2015-11-18 13:04:12 +0000 UTC,UmF0aW5nLTI1NDQwNzYw,5,2,5,,5,"Math has never been my thing, but Calculus is a prerequisite to many other ECON and CSCI classes I am interested in. Nonetheless, Professor Calcut made the class one of my favorites  he is a very helpful and engaging teacher who can break a complex problem down into more manageable components. I also enjoy the *very* funny tangents he goes on.",,,,mandatory,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH334,2015-10-29 18:33:07 +0000 UTC,UmF0aW5nLTI1MzEyNjMw,4,3,3,,4,"A very good prof, Calcut is very clear, very precise, and loves to go off on short, funny tangents. He tries to be relatable for his students and is adorably awkward. He wants to make sure you understand the concepts of the class, more than applying them to real-life situations.",,,A,mandatory,True,False,[],0,2
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2015-10-05 16:25:53 +0000 UTC,UmF0aW5nLTI1MjI4NDgw,5,1,4,,3,"His classes are very clear and well-organized, with approriate amount of workload. Really nice guy. Homework and exams are super easy.",,,A,,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH220,2015-06-22 18:34:29 +0000 UTC,UmF0aW5nLTI0OTg2Nzc2,5,3,5,,4,"Every lecture, we&#39;d go into class and get pumped up about discrete math (not an easy accomplishment). I laughed a lot. The homework and tests were sometimes tricky but I think the challenge actually improved the class, and there were plenty of ways he provided to find help. Plus Calcut knew the material inside out, so office hours were always gold.",,,,,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2015-06-09 20:36:59 +0000 UTC,UmF0aW5nLTI0OTUxOTAy,5,3,4,,5,"Calcut is great.  He really wants to see his students succeed, so his expectations are super clear and not difficult to meet if you put in the work.  He&#39;s very receptive to questions and need for extra help.  Take Calc II with him!  He&#39;s amazing and passionate!",,,A,non mandatory,True,False,[],0,2
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134226,2015-05-06 10:12:41 +0000 UTC,UmF0aW5nLTI0NzUyNjg2,5,3,4,,4,"Took both Calc 2 and Discrete Math Spring Semester. One of the more talented teachers I&#39;ve ever had, he&#39;s very good at his job. Does a terrific job motivating various equations, shows proofs, and shows cool applications of the material we&#39;re learning. I&#39;ve laughed every class. As a side- would not suggest 226 (more so the material, he was fine)",,,,,True,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2012-11-10 22:47:04 +0000 UTC,UmF0aW5nLTIwODEyMDEw,5,2,5,,2,"Calcut is an awesome teacher! He explains everything in great detail and doesn&#39;t skip any steps. Sometimes it seems like he goes into too great of detail, but then you realize that the explanation of the step cleared up any later questions. He obviously knows the material very well and best of all, he enjoys teaching us!",,,,,False,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2012-01-12 23:15:00 +0000 UTC,UmF0aW5nLTE5NzIwMzU2,5,3,5,,4,"Very clear, very helpful. Makes well-intentioned attempts at humor which occasionally fall flat. Strives for completeness in his proofs, which can get boring, but understands that it can. I found the class to be quite easy, but a fair chunk (majority of the first midterm) was review for me. If you have a choice of professor, definitely go for him!",,,,,False,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,MATH134,2011-11-09 14:36:29 +0000 UTC,UmF0aW5nLTE5MTk4MTY1,4,2,5,,3,"Jack is a great teacher and a really cool guy.  He grades fairly and makes an effort to be as helpful and available as possible.  In general a good professor.  Take as many classes with him as possible, they make waking up early for math bearable.",,,,,False,False,[],0,1
Jack,Calcut,VGVhY2hlci0xNDk0MzA5,Mathematics,Oberlin College,CALC114,2011-10-04 19:47:57 +0000 UTC,UmF0aW5nLTE5MDQzODU1,4,2,5,,5,"GREAT TEACHER and a really nice guy, GO TO OFFICE HOURS and I PROMISE you will get an A",,,,,False,False,[],0,1
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON207,2016-05-24 14:15:11 +0000 UTC,UmF0aW5nLTI2NjQ0MzA5,3,3,4,,0,"Really great professor.  Very helpful outside of class.  His lectures and homework questions are often very wordy, which sometimes makes it difficult.  Also, he does nothing about the rampant cheating in all his classes, which is very frustrating, but, overall, he&#39;s great.",,,,non mandatory,True,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON101,2015-04-17 17:28:32 +0000 UTC,UmF0aW5nLTI0NjE3NjAw,5,2,5,,1,"He&#39;s an incredibly clear and thorough teacher, but you can also tell he&#39;s just an incredibly nice guy. He posts class slides so you don&#39;t really have to take notes, posts study guides and keeps good office hours. Basically if you try you will do well because he makes sure he&#39;s blatantly clear about what you need to know. ",,,,,True,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,207,2015-04-09 09:51:43 +0000 UTC,UmF0aW5nLTI0NTY3NjQ3,4,2,5,,3,probably the nicest guy you&#39;ll meet in the school&#39;s ECON department. fair grader. really helpful in office hour. lucky to have him as my major advisor.,,,,,True,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON207,2013-05-23 00:26:46 +0000 UTC,UmF0aW5nLTIxODE0NDY0,5,3,4,,3,so endearing...clearly loves the subject! super willing to help during office hours. i recommend taking a class with him if you&#39;re mildly interested in econ!,,,,,False,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON101,2011-12-17 21:03:02 +0000 UTC,UmF0aW5nLTE5NTU1MzQz,5,3,5,,4,"He&#39;s a great professor! Explains things very clearly, answers questions well, provides lots of online review materials, and easy to approach when you need help. He really got me interested in the topic, and I want to take more classes with him!",,,,,False,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON101,2011-11-14 14:50:29 +0000 UTC,UmF0aW5nLTE5MjMyNzc0,5,2,5,,5,great guy,,,,,False,False,[],0,0
Ron,Cheung,VGVhY2hlci0xNDk1NzUw,Economics,Oberlin College,ECON101,2010-11-14 16:04:01 +0000 UTC,UmF0aW5nLTE3NzY3MTI0,5,2,5,,3,"Dynamic, fast-paced lectures; answers questions readily and thoroughly without losing focus. Textbook itself is not required but Aplia access is essential to pass the course - at only $80, a deal, and well-utilized. Exams fair - no review in-class, plenty online and office hours open. Easily the best Econ 101 prof from what I&#39;ve heard!",,,,,False,False,[],0,0
Peris,Kibera,VGVhY2hlci0xNTAwNjA1,Gender Studies,Oberlin College,GSFS200,2011-09-29 22:40:12 +0000 UTC,UmF0aW5nLTE5MDMzODg1,4,2,5,,2,"I love this class. She brings it to life because she has real world experience and know what she is talking about. I like the way she teaches, it gets students really involved. She cares about the important stuff. And she is really nice.",,,,,False,False,[],1,0
Peris,Kibera,VGVhY2hlci0xNTAwNjA1,Gender Studies,Oberlin College,GSFS200,2010-11-08 10:34:31 +0000 UTC,UmF0aW5nLTE3NzQzMjIx,2,4,1,,4,Not helpful at all. Is confusing and her grades make no sense.,,,,,False,False,[],0,1
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS302,2019-04-17 14:44:17 +0000 UTC,UmF0aW5nLTMxNjEyMTE4,5,3,5,1.0,0,Janet is easily the kindest prof I&#39;ve ever had. She also does a great job structuring class so that everyone can participate. HUGE recommend.,Gives good feedback--Caring,,,,True,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS302,2017-02-10 12:45:31 +0000 UTC,UmF0aW5nLTI3ODE5ODY0,5,3,5,1.0,5,"Janet is a professor that not only gets any student, from a crunchy granola to a north campus bro, to open up and be present; she also uses her privilege to expose the seemingly subtle injustices that affect ALL of us. She is what the Environmental Justice world needs. Someone who genuinely cares about the people who usually get left behind.",Gives good feedback--Inspirational--Amazing lectures,,A-,mandatory,True,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS208,2015-01-14 22:50:32 +0000 UTC,UmF0aW5nLTI0Mjg5OTYx,4,3,5,,4,"Janet has been the highlight of my entire ENVS major,  my one regret is not rearranging everything else to take more classes with her. She&#39;s inspirational, creates a very good and intentional space in class for talking about environmental justice issues. An incredible resource, great fun in office hours. She&#39;s the future of the field.",,,,,True,False,[],0,1
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS302,2014-10-28 14:21:19 +0000 UTC,UmF0aW5nLTIzNzA1MDU5,5,3,5,,3,Best professor ever. The class is challenging to the mind and to ideals of society. Which is exactly what we should be discussing always. It&#39;s a critical analysis of the way agriculture functions in our society and forces an in depth understanding of the environmental justice movement. Best class ever. Best professor ever. ,,,,,True,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS302,2013-11-14 21:59:22 +0000 UTC,UmF0aW5nLTIyMzIxMDAw,4,3,5,,3,"Janet is a wonderful professor. I learned so much in this class, and it really opened my eyes to a lot of social justice issues in the U.S. that are largely ignored by the environmental movement.",,,,,False,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS208,2012-09-27 15:47:32 +0000 UTC,UmF0aW5nLTIwNjY1OTQ3,5,3,5,,2,the best teacher I have ever had by far,,,,,False,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVSO101,2011-11-02 19:32:27 +0000 UTC,UmF0aW5nLTE5MTQ4ODAw,4,3,5,,1,Interesting readings and topics and she uses class time well. Very helpful and nice.,,,,,False,False,[],0,0
Janet,Fiskio,VGVhY2hlci0xNTAxMzA0,Environmental Science,Oberlin College,ENVS101,2011-09-28 18:06:22 +0000 UTC,UmF0aW5nLTE5MDMwMTQ4,3,2,5,,1,"The class is easy. Janet is a proficient teacher, who will spend tons of time talking with any student of any level. Very kind.",,,,,False,False,[],0,0
Nancy,Boutilier,VGVhY2hlci0xNTAxNzQx,Rhetoric,Oberlin College,RHET103,2014-12-12 13:50:54 +0000 UTC,UmF0aW5nLTI0MDUzMTUx,5,4,5,,4,"Coolest prof at Oberlin. Nancy is clear about her expectation and lectures well. I like class discussions a lot sometimes. if you want a good grade, u def gonna work for it, but the good thing is she&#39;ll tell you exactly what u need to do for that. I really liked the class. ",,,Not sure yet,mandatory,True,False,[],0,0
Nancy,Boutilier,VGVhY2hlci0xNTAxNzQx,Rhetoric,Oberlin College,RHET100,2014-11-18 01:36:22 +0000 UTC,UmF0aW5nLTIzODM2ODEx,4,3,4,,4,amazing prof gives constructive advice,,,,,True,False,[],0,0
Nancy,Boutilier,VGVhY2hlci0xNTAxNzQx,Rhetoric,Oberlin College,RHET207,2014-03-12 19:10:57 +0000 UTC,UmF0aW5nLTIyOTA2MzAw,5,3,5,,2,"One on one, favorite prof. at Oberlin, second semester fourth year, psych major.",,,C,Y,False,False,[],0,0
Nancy,Boutilier,VGVhY2hlci0xNTAxNzQx,Rhetoric,Oberlin College,RHET207,2013-04-08 02:19:05 +0000 UTC,UmF0aW5nLTIxNDk5Mzcy,4,4,3,,3,"Insightful, caring, and unafraid to share her own work. She gives good feedback without making it feel like a personal attack, and is very good at conducting small group peer workshopping of pieces written for class. (Both easier and more efficient than having one person at a time present to the entire class.) Lots of nice hands-on work, too..",,,,,False,False,[],0,0
Nancy,Boutilier,VGVhY2hlci0xNTAxNzQx,Rhetoric,Oberlin College,FYSP183,2011-09-08 16:13:13 +0000 UTC,UmF0aW5nLTE4OTg3MDU4,4,3,4,,3,"great class, great prof",,,,,False,False,[],0,0
Drew,Meyer,VGVhY2hlci0xNTIyMjM3,Chemistry,Oberlin College,CHEM102,2013-04-13 23:58:18 +0000 UTC,UmF0aW5nLTIxNTMxNjY5,5,2,4,,3,Very friendly and approachable. Relatively helpful. I enjoyed his class.,,,,,False,False,[],0,0
Drew,Meyer,VGVhY2hlci0xNTIyMjM3,Chemistry,Oberlin College,CHEM101,2011-11-09 01:50:00 +0000 UTC,UmF0aW5nLTE5MTk0MzYy,4,3,5,,5,"I had him when he was right out of grad school, and while it took him a little while to get going, by the end he was a good lecturer. Pretty accessible at office hours, too.",,,,,False,False,[],0,0
Drew,Meyer,VGVhY2hlci0xNTIyMjM3,Chemistry,Oberlin College,CHEM51,2011-10-08 14:23:04 +0000 UTC,UmF0aW5nLTE5MDUzOTUx,4,2,4,,4,"Nice guy, good teacher, bit boring. As a person who was terrified of chemistry, I enjoy the class and am doing well in it, so that&#39;s a big thing.",,,,,False,False,[],0,0
Drew,Meyer,VGVhY2hlci0xNTIyMjM3,Chemistry,Oberlin College,CHEM101,2011-08-27 13:27:12 +0000 UTC,UmF0aW5nLTE4OTU3MTcx,4,3,5,,4,"For his first year, I thought he was great. Because he&#39;s so young, he seemed better able to relate to the students which made it worth coming to class. He knows his material, even if it can be a bit dry at times. Nice guy, helpful during office hours, and randomly brought cookies to class one day. Tests were a bit difficult though.",,,,,False,False,[],0,0
Drew,Meyer,VGVhY2hlci0xNTIyMjM3,Chemistry,Oberlin College,CHEM051,2011-01-03 03:18:20 +0000 UTC,UmF0aW5nLTE4MDc3MjE4,1,3,1,,3,"He knows little to nothing about environmental issues and was not an interesting lecturer.  He did a poor job explaining concepts and keeping students engaged.  Smart chemist it seems, but not for a low-level or environmental chem class.  Referenced &#34;facts&#34; related to environmental issues that were blatantly wrong.",,,,,False,False,[],0,0
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AAST132,2016-06-05 16:48:41 +0000 UTC,UmF0aW5nLTI2Njk1Mjcy,3,4,3,0.0,0,"I liked Prof. Opoku as a person, but his capacity as a professor did not fare well with me. He was extremely lecture heavy, and gave unhelpful feedback on exams. Everything consisted of &#34;good, but give me more.&#34; More of what? Ultimately, I enjoyed how much I learned in this class, but it could have been a much more enjoyable experience.",,,B+,mandatory,True,False,[],0,0
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AAST235,2014-12-11 11:25:30 +0000 UTC,UmF0aW5nLTI0MDMzMTg3,5,3,4,,1,"Darko is an amazing professor. He cares about the content and your improvement. If you&#39;re looking for an easy A don&#39;t take his class. You&#39;ll have to work hard to do well on his essays, as he has high expectations for his students (in a good way.) You will probably only do very  well in his class if you are interested in the topics and readings. ",,,A,mandatory,True,False,[],0,1
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AAST235,2012-06-24 18:33:48 +0000 UTC,UmF0aW5nLTIwNDM5NjA0,4,3,5,,5,"A great professor, especially for someone so new to the game. Of the eleven courses in the department I took, his was the best. He read from notes a bit too often, but he easily strayed from them and was able to answer pretty much any question. He facilitated what might have otherwise been heated arguments very well. Wish I could have taken more.",,,,,False,False,[],0,1
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AAST132,2012-02-03 02:04:22 +0000 UTC,UmF0aW5nLTE5Nzk3MjE2,5,1,5,,5,Dr Opoku will take you right into the African continent with his amazing lectures on the subject. Clear expectations and fair testing. Take his classes!,,,,,False,False,[],1,0
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AAST236,2011-12-04 01:25:07 +0000 UTC,UmF0aW5nLTE5MzczNzc2,5,3,5,,3,"Prof. Opoku really deserves better students. He&#39;s very knowledgeable and engaging, and one of the most accessible professors I&#39;ve ever had. He doesn&#39;t give easy A&#39;s, but he&#39;s the one of the best instructors for this subject (Afri. Pol. since 1980). Only letdown: some of the folks who take his class are slackers who contribute nothing to discussion.",,,,,False,False,[],0,1
Darko,Opoku,VGVhY2hlci0xNTMxNTg5,African-American Studies,Oberlin College,AST132,2011-01-18 22:37:06 +0000 UTC,UmF0aW5nLTE4MTU2Nzg5,5,2,5,,1,Interesting lectures if you engage and ask questions as well. Go see him during office hours to show that you care about your grade and he will help you prepare for tests and research paper.,,,,,False,False,[],0,2
Fernando,Gomez Herrero,VGVhY2hlci0xNTM3Mzgx,Languages,Oberlin College,HISP202,2016-05-24 19:12:04 +0000 UTC,UmF0aW5nLTI2NjQ2MjUx,1,5,3,,0,He&#39;s pretty insane. That&#39;s all I have to say.,,,,mandatory,True,False,[],0,3
Fernando,Gomez Herrero,VGVhY2hlci0xNTM3Mzgx,Languages,Oberlin College,HISP202,2011-02-02 02:02:18 +0000 UTC,UmF0aW5nLTE4MjAzNDM3,1,3,2,,2,"I don&#39;t know how Fernando is in 300-level, but I had him his first semester for Intermediate Spanish, and though you may think he&#39;s funny at first... you will soon find... he is INSANE! He babbles, is very unclear on assignments, and puts people on the spot a lot.  Also, half of what he says doesn&#39;t make any sense.",,,,,False,False,[],0,5
Ari,Ofengenden,VGVhY2hlci0xNTQ3NzI5,Religion,Oberlin College,CML375,2012-10-12 11:39:57 +0000 UTC,UmF0aW5nLTIwNjk2ODI1,5,3,5,,5,"Relaxed and funny, brings interesting videos.",,,,,False,False,[],0,0
Ari,Ofengenden,VGVhY2hlci0xNTQ3NzI5,Religion,Oberlin College,CML375,2012-09-25 08:55:24 +0000 UTC,UmF0aW5nLTIwNjYwNzE5,5,2,5,,5,"Simply one of the more interesting teachers at Oberlin. Fascinating texts, and clear commentary. I really enjoy going to his seminar",,,,,False,False,[],1,0
Ari,Ofengenden,VGVhY2hlci0xNTQ3NzI5,Religion,Oberlin College,JWST272,2012-09-24 16:11:24 +0000 UTC,UmF0aW5nLTIwNjU5NDU5,5,2,5,,2,"Can really make complex ideas clear, helped me understand literary theory, Jewish History, Psychoanalysis and more. I will learn a lot with this guy.",,,,,False,False,[],0,1
